Date  ,Open,High,Low ,Close
04-May-20,1440.00,1465.00,1417.45,1435.20
05-May-20,1453.70,1479.00,1447.20,1460.65
06-May-20,1464.00,1484.95,1445.50,1460.75
07-May-20,1455.00,1513.65,1445.00,1506.95
08-May-20,1545.00,1579.90,1537.10,1561.80
11-May-20,1580.00,1615.00,1572.30,1576.80
12-May-20,1564.80,1568.35,1465.00,1479.25
13-May-20,1527.00,1527.00,1454.00,1496.45
14-May-20,1469.00,1496.70,1430.05,1435.95
15-May-20,1444.00,1466.70,1415.10,1459.40
18-May-20,1470.00,1482.00,1428.00,1440.75
19-May-20,1457.00,1461.70,1403.25,1408.90
20-May-20,1410.00,1446.85,1393.00,1433.70
21-May-20,1435.00,1461.45,1425.00,1441.25
22-May-20,1451.80,1458.00,1426.50,1431.55
26-May-20,1448.15,1449.70,1416.30,1424.05
27-May-20,1431.00,1454.00,1412.00,1445.55
28-May-20,1455.00,1479.75,1449.00,1472.25
29-May-20,1468.00,1472.00,1452.65,1464.40
01-Jun-20,1480.00,1538.35,1475.95,1520.35
02-Jun-20,1526.00,1540.00,1520.80,1535.70
03-Jun-20,1545.00,1560.00,1533.35,1541.65
04-Jun-20,1544.00,1589.50,1541.00,1579.80
05-Jun-20,1595.00,1618.00,1573.70,1581.70
08-Jun-20,1618.40,1618.40,1565.00,1569.50
09-Jun-20,1560.30,1583.00,1533.00,1537.15
10-Jun-20,1543.10,1579.55,1540.05,1572.15
11-Jun-20,1566.00,1567.95,1531.00,1537.70
12-Jun-20,1500.00,1593.00,1497.00,1588.80
15-Jun-20,1565.00,1626.95,1561.10,1614.55
16-Jun-20,1643.00,1648.55,1585.30,1617.70
17-Jun-20,1608.25,1635.45,1602.10,1615.35
18-Jun-20,1607.00,1665.00,1605.60,1655.90
19-Jun-20,1670.00,1788.80,1662.00,1759.40
22-Jun-20,1773.40,1804.20,1735.00,1746.15
23-Jun-20,1750.00,1763.75,1716.10,1720.90
24-Jun-20,1735.90,1772.70,1711.70,1727.85
25-Jun-20,1727.00,1749.00,1713.05,1717.90
26-Jun-20,1728.80,1752.00,1717.00,1741.65
29-Jun-20,1728.05,1739.75,1715.55,1723.15
30-Jun-20,1737.00,1741.00,1695.55,1704.10
01-Jul-20,1720.00,1749.00,1708.05,1737.60
02-Jul-20,1743.00,1767.60,1735.05,1760.35
03-Jul-20,1779.80,1793.00,1768.00,1787.90
06-Jul-20,1805.00,1858.00,1792.10,1851.80
07-Jul-20,1860.00,1864.35,1806.30,1823.45
08-Jul-20,1824.05,1834.95,1790.00,1798.00
09-Jul-20,1809.00,1835.00,1786.25,1824.25
10-Jul-20,1828.50,1884.60,1824.25,1878.05
13-Jul-20,1903.35,1947.70,1900.00,1935.00
14-Jul-20,1934.00,1941.70,1887.30,1917.00
15-Jul-20,1937.95,1978.80,1798.00,1844.00
16-Jul-20,1847.00,1869.00,1812.45,1843.40
17-Jul-20,1845.00,1920.00,1838.00,1911.70
20-Jul-20,1917.80,1932.00,1899.65,1919.90
21-Jul-20,1939.00,1977.00,1936.50,1971.55
22-Jul-20,1983.00,2010.00,1960.70,2004.00
23-Jul-20,2003.95,2079.70,1991.35,2057.80
24-Jul-20,2058.00,2163.00,2057.80,2146.15
27-Jul-20,2178.80,2198.80,2127.90,2156.20
28-Jul-20,2156.20,2194.00,2150.65,2177.70
29-Jul-20,2177.90,2182.80,2070.45,2096.65
30-Jul-20,2099.00,2139.70,2072.00,2108.85
31-Jul-20,2114.50,2129.00,2052.80,2067.10
03-Aug-20,2051.30,2057.00,2003.10,2009.00
04-Aug-20,2020.60,2167.00,2000.25,2150.60
05-Aug-20,2169.00,2196.00,2118.30,2126.45
06-Aug-20,2157.00,2167.70,2107.80,2134.10
07-Aug-20,2129.80,2157.80,2120.20,2146.45
10-Aug-20,2159.10,2165.00,2108.10,2119.85
11-Aug-20,2134.80,2160.00,2100.35,2133.80
12-Aug-20,2121.00,2145.00,2106.80,2127.60
13-Aug-20,2128.00,2138.90,2110.00,2122.05
14-Aug-20,2122.55,2157.00,2089.25,2113.80
17-Aug-20,2105.00,2105.00,2070.10,2091.35
18-Aug-20,2085.00,2134.30,2082.35,2118.55
19-Aug-20,2141.00,2154.00,2121.35,2131.55
20-Aug-20,2120.00,2123.90,2088.00,2097.05
21-Aug-20,2118.00,2122.00,2077.00,2081.85
24-Aug-20,2091.40,2104.50,2070.50,2095.75
25-Aug-20,2106.00,2111.30,2078.00,2082.10
26-Aug-20,2085.00,2147.95,2047.00,2137.30
27-Aug-20,2148.00,2150.00,2103.25,2110.60
28-Aug-20,2120.00,2132.90,2106.25,2116.15
